Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
MAYO-1,Post-Quantum,1,3.0169010162353516,0.019873872587204498,1168,0,1048576,29.472320079803467,0.05278031276603142,25.245306491851807,0.04768111096658253,321,MAYO
MAYO-2,Post-Quantum,1,6.377980709075928,0.02429069269566975,5488,0,1024,9.055101871490479,0.04479456047871633,2.494816780090332,0.045019324419548916,180,MAYO
MAYO-2,Post-Quantum,1,6.377980709075928,0.02429069269566975,5488,0,10240,9.253039360046387,0.046825989439914575,2.6879167556762695,0.048059731175874434,180,MAYO
MAYO-2,Post-Quantum,1,6.377980709075928,0.02429069269566975,5488,0,102400,11.186590194702148,0.055491696827439735,4.6274518966674805,0.0671889344892066,180,MAYO
MAYO-2,Post-Quantum,1,6.377980709075928,0.02429069269566975,5488,0,1048576,31.870064735412594,0.07355248808194793,25.265140533447266,0.04879721719440862,180,MAYO
MAYO-3,Post-Quantum,3,11.154165267944336,0.044674844087299395,2656,0,1024,24.841854572296143,0.08406054388663585,7.918252944946288,0.10197252275841234,577,MAYO
MAYO-3,Post-Quantum,3,11.154165267944336,0.044674844087299395,2656,0,10240,25.025618076324463,0.06320657187009375,8.088483810424805,0.09671514427549362,577,MAYO
MAYO-3,Post-Quantum,3,11.154165267944336,0.044674844087299395,2656,0,102400,27.004811763763428,0.05611625732394674,10.06749153137207,0.09106585612044041,577,MAYO
MAYO-3,Post-Quantum,3,11.154165267944336,0.044674844087299395,2656,0,1048576,47.66767501831055,0.05173400879994817,30.811145305633545,0.0706476669489521,577,MAYO
MAYO-5,Post-Quantum,5,29.594805240631104,0.06574028970010432,5008,0,1024,65.20418882369995,0.06445137918925964,18.63447666168213,0.09834549479549004,838,MAYO
MAYO-5,Post-Quantum,5,29.594805240631104,0.06574028970010432,5008,0,10240,65.42560577392578,0.07166559723114328,18.838248252868652,0.1161334682502425,838,MAYO
MAYO-5,Post-Quantum,5,29.594805240631104,0.06574028970010432,5008,0,102400,67.47755289077759,0.0742768328723615,20.884761810302734,0.09411894594695004,838,MAYO
MAYO-5,Post-Quantum,5,29.594805240631104,0.06574028970010432,5008,0,1048576,88.12617540359497,0.05628686941446096,41.89586639404297,0.09005754915408938,838,MAYO
ML-DSA-44,Post-Quantum,2,0.6770515441894531,0.010258601524317436,1312,0,1024,3.0934667587280273,1.851424756457351,0.7382822036743164,0.014078417436635885,2420,ML
ML-DSA-44,Post-Quantum,2,0.6770515441894531,0.010258601524317436,1312,0,10240,3.1233596801757812,1.8955922180971803,0.9255790710449219,0.014378704884385576,2420,ML
ML-DSA-44,Post-Quantum,2,0.6770515441894531,0.010258601524317436,1312,0,102400,5.139420032501221,1.8023187207130191,2.7945399284362793,0.022732967721464978,2420,ML
ML-DSA-44,Post-Quantum,2,0.6770515441894531,0.010258601524317436,1312,0,1048576,25.04375457763672,1.5032929015496364,23.08192729949951,0.040820112474146936,2420,ML
ML-DSA-65,Post-Quantum,3,1.156916618347168,0.012293034878587815,1952,0,1024,4.529249668121338,2.939993245621195,1.1390018463134766,0.013817004837814733,3309,ML
ML-DSA-65,Post-Quantum,3,1.156916618347168,0.012293034878587815,1952,0,10240,4.6495795249938965,2.9464199567957707,1.3273310661315918,0.0136849711972535,3309,ML
ML-DSA-65,Post-Quantum,3,1.156916618347168,0.012293034878587815,1952,0,102400,6.836276054382324,3.259583683934508,3.1978940963745117,0.022868550840988985,3309,ML
ML-DSA-65,Post-Quantum,3,1.156916618347168,0.012293034878587815,1952,0,1048576,26.957857608795166,2.6329337282393714,23.48327398300171,0.040760380770176456,3309,ML
ML-DSA-87,Post-Quantum,5,1.718127727508545,0.014157100692535432,2592,0,1024,5.560414791107178,3.056799207888074,1.807568073272705,0.016121098307802673,4627,ML
ML-DSA-87,Post-Quantum,5,1.718127727508545,0.014157100692535432,2592,0,10240,5.521652698516846,2.579506190579119,1.9950175285339353,0.018801245168977295,4627,ML
