Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,16.972837448120117,0.31746013602399464,64,0,102400,225.89298343658447,4.54421015253091,0.6175730228424072,0.04445724155068441,29792,SPHINCS+
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,16.972837448120117,0.31746013602399464,64,0,1048576,224.9814395904541,4.131451534140305,1.8945503234863281,0.0987224931286994,29792,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,0.5078818798065186,0.015347177238354066,32,0,1024,11.821576118469238,0.525927324521971,0.8564183712005615,0.044858860048386774,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,0.5078818798065186,0.015347177238354066,32,0,10240,11.850027561187744,0.33526702975125766,0.87381911277771,0.033935352682799805,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,0.5078818798065186,0.015347177238354066,32,0,102400,12.212361812591553,0.35428342307986155,1.0634698867797852,0.04262252872099994,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,0.5078818798065186,0.015347177238354066,32,0,1048576,16.04356026649475,0.3851146984562235,3.0157675743103027,0.07542815616064269,17088,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,32.825852155685425,0.8781224828973939,32,0,1024,248.89505195617676,3.266169744913893,0.3432447910308838,0.01925116876843854,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,32.825852155685425,0.8781224828973939,32,0,10240,249.25329518318176,3.897339024831316,0.36332058906555176,0.016201193958161716,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,32.825852155685425,0.8781224828973939,32,0,102400,249.48361468315125,3.6491234324935062,0.553246259689331,0.021222237193706372,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,32.825852155685425,0.8781224828973939,32,0,1048576,253.1377408504486,3.668577503598356,2.5537514686584473,0.05814105108455093,7856,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,0.751751184463501,0.015503500011254213,48,0,1024,19.627675533294678,0.8777835561012047,1.2397229671478271,0.06477104702389286,35664,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,0.751751184463501,0.015503500011254213,48,0,10240,19.667906284332275,0.5954122221946165,1.2602043151855469,0.06676100549762624,35664,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,0.751751184463501,0.015503500011254213,48,0,102400,19.97727346420288,0.4153671024105376,1.444732904434204,0.048558658683616654,35664,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,0.751751184463501,0.015503500011254213,48,0,1048576,23.836464166641235,0.6420443133193445,3.4214999675750732,0.08157592262288822,35664,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,48.79241967201233,1.2740034426517013,48,0,1024,436.4916956424713,4.7004198187574096,0.4772918224334717,0.026723519880080874,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,48.79241967201233,1.2740034426517013,48,0,10240,436.9625186920166,6.473716204903555,0.4977777004241944,0.028172716482860113,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,48.79241967201233,1.2740034426517013,48,0,102400,436.66604828834534,4.246659051057342,0.6865079402923584,0.02413727613333587,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,48.79241967201233,1.2740034426517013,48,0,1048576,440.75967955589294,5.572729075399448,2.691049098968506,0.05389032894784191,16224,SPHINCS+
